25.940 10.990 5.450 8.585 116.867 1 1 2
26.060 10.990 5.398 8.555 71.202 1 1 2
25.960 10.980 5.800 9.092 87.047 1 1 2
26.140 10.990 6.951 10.044 71.248 1 1 2
25.960 10.990 5.007 7.702 94.676 1 1 2
26.080 10.990 5.222 8.537 75.129 1 1 2
26.030 10.990 6.389 9.608 70.441 1 1 2
26.050 11.000 4.966 8.574 98.358 1 1 2
26.240 11.000 6.698 10.202 87.351 1 1 2
25.970 11.010 7.106 10.291 61.750 1 1 2
25.990 11.010 8.349 12.042 80.362 1 1 2
26.200 11.030 7.783 11.435 73.352 1 1 2
25.950 11.020 8.120 11.507 128.935 1 1 2
26.180 11.030 7.734 10.966 90.666 1 1 2
26.430 11.040 8.467 12.162 111.859 1 1 2
26.100 11.050 9.010 12.467 93.953 1 1 2
26.170 11.050 6.655 10.525 67.376 1 1 2
26.090 11.060 7.621 11.387 66.647 1 1 2
26.010 11.060 8.638 12.389 79.850 1 1 2
25.900 11.060 7.354 10.748 103.725 1 1 2
26.080 11.060 8.938 12.280 95.135 1 1 2
25.850 11.050 7.553 11.116 73.224 1 1 2
25.970 11.050 8.015 11.595 75.144 1 1 2
26.140 11.050 8.659 11.791 92.868 1 1 2
26.090 11.060 7.765 11.209 96.993 1 1 2
25.910 11.060 5.889 9.360 105.125 1 1 2
25.960 11.060 9.137 12.613 105.549 1 1 2
25.900 11.050 8.127 11.365 88.831 1 1 2
25.840 11.050 5.410 8.505 92.996 1 1 2
25.770 11.040 7.981 11.298 89.712 1 1 2
25.750 11.050 7.965 11.349 80.245 1 1 2
25.750 11.040 7.499 10.530 68.108 1 1 2
25.670 11.040 5.614 8.681 88.542 1 1 2
25.790 11.020 6.827 9.930 107.063 1 1 2
25.630 11.010 7.232 10.529 84.107 1 1 2
25.620 11.010 4.927 7.876 68.006 1 1 2
25.710 11.000 5.160 8.139 57.269 1 1 2
25.850 11.000 6.275 9.401 61.935 1 1 2
25.850 10.980 5.049 7.985 85.550 1 1 2
25.740 10.980 5.897 9.257 41.370 1 1 2
25.850 10.980 4.677 7.806 56.257 1 1 2
25.770 10.960 4.543 7.369 96.551 1 1 2
25.800 10.960 5.224 8.331 73.570 1 1 2
25.950 10.950 5.092 7.868 77.342 1 1 2
26.050 10.950 4.806 7.751 82.344 1 1 2
25.900 10.950 5.218 8.084 103.194 1 1 2
25.920 10.940 4.776 8.003 52.617 1 1 2
25.930 10.930 3.294 6.558 143.478 1 1 2
25.840 10.910 3.566 6.445 101.541 1 1 2
25.970 10.910 4.791 7.764 77.844 1 1 2
25.920 10.890 3.879 6.713 44.647 1 1 2
25.840 10.890 3.186 6.383 55.238 1 1 2
25.840 10.880 4.418 7.468 106.205 1 1 2
25.790 10.860 4.895 8.066 110.783 1 1 2
25.880 10.860 3.237 6.192 74.924 1 1 2
25.930 10.850 5.241 7.789 105.741 1 1 2
25.830 10.840 6.961 10.007 60.746 1 1 2
25.840 10.830 3.516 6.830 79.989 1 1 2
25.880 10.820 4.993 7.924 83.141 1 1 2
25.800 10.810 5.342 8.182 51.631 1 1 2
25.950 10.790 3.889 6.791 105.357 1 1 2
25.910 10.790 5.228 8.049 57.447 1 1 2
25.910 10.770 3.513 6.187 68.027 1 1 2
26.140 10.760 6.478 9.348 81.777 1 1 2
26.040 10.750 5.511 8.409 129.624 1 1 2
26.030 10.740 6.524 9.670 60.433 1 1 2
26.000 10.730 3.690 6.735 51.633 1 1 2
26.040 10.710 4.478 7.111 71.768 1 1 2
25.990 10.700 5.636 8.383 68.926 1 1 2
25.970 10.680 4.850 7.872 69.629 1 1 2
26.130 10.670 3.810 6.978 95.037 1 1 2
26.200 10.660 7.029 9.982 85.893 1 1 2
26.400 10.650 7.432 10.510 81.785 1 1 2
26.380 10.650 7.164 9.971 80.775 1 1 2
26.170 10.640 4.838 8.012 51.561 1 1 2
26.480 10.630 5.653 8.859 76.292 1 1 2
26.520 10.630 5.678 8.449 58.341 1 1 2
26.470 10.620 6.594 9.778 67.217 1 1 2
26.320 10.620 5.661 8.455 90.035 1 1 2
26.310 10.610 4.524 6.904 50.158 1 1 2
26.620 10.600 5.925 9.285 58.203 1 1 2
26.750 10.610 6.870 9.915 81.888 1 1 2
26.540 10.610 6.522 9.444 60.824 1 1 2
26.520 10.610 7.112 10.516 75.128 1 1 2
26.560 10.610 5.461 8.418 55.139 1 1 2
26.400 10.610 6.226 9.487 88.140 1 1 2
26.390 10.600 4.617 7.550 38.690 1 1 2
26.570 10.600 4.224 8.134 68.610 1 1 2
26.690 10.600 4.289 8.227 82.789 1 1 2
26.520 10.610 4.328 8.136 80.155 1 1 2
26.380 10.600 4.207 7.482 109.714 1 1 2
26.490 10.600 4.146 7.354 53.942 1 1 2
26.500 10.590 5.441 8.857 93.666 1 1 2
26.510 10.580 3.515 6.428 46.886 1 1 2
26.440 10.570 4.002 7.200 102.331 1 1 2
26.490 10.560 3.514 6.772 114.557 1 1 2
26.540 10.560 4.173 7.328 77.721 1 1 2
26.610 10.550 4.238 7.862 73.016 1 1 2
26.590 10.540 6.398 10.309 82.070 1 1 2
26.610 10.530 5.322 8.863 95.705 1 1 2
26.530 10.520 3.466 6.870 105.423 1 1 2
26.700 10.520 4.426 7.411 70.256 1 1 2
26.660 10.490 4.636 8.257 77.295 1 1 2
26.730 10.490 3.559 6.804 66.279 1 1 2
26.750 10.480 4.564 8.539 131.908 1 1 2
26.740 10.460 4.837 8.254 57.980 1 1 2
26.730 10.450 4.680 8.330 91.582 1 1 2
26.670 10.430 4.016 6.969 86.562 1 1 2
27.100 10.420 3.597 6.685 86.215 1 1 2
27.300 10.410 4.923 8.392 74.522 1 1 2
27.320 10.420 4.693 7.741 87.773 1 1 2
27.200 10.410 2.943 6.804 110.043 1 1 2
27.020 10.400 3.305 6.817 75.161 1 1 2
27.310 10.400 5.749 9.435 70.592 1 1 2
27.460 10.400 3.998 7.106 71.570 1 1 2
27.330 10.410 6.056 9.852 76.932 1 1 2
27.410 10.420 3.999 6.841 53.028 1 1 2
27.180 10.410 4.036 7.092 55.380 1 1 2
27.480 10.410 5.281 8.318 63.635 1 1 2
27.280 10.410 4.674 8.062 57.509 1 1 2
27.450 10.410 3.883 6.808 64.333 1 1 2
27.480 10.410 4.965 7.962 71.211 1 1 2
27.540 10.410 5.093 8.172 68.910 1 1 2
27.580 10.410 5.149 7.930 85.144 1 1 2
27.590 10.410 5.259 8.834 56.865 1 1 2
27.510 10.410 4.314 7.477 61.155 1 1 2
27.730 10.410 4.227 7.404 59.679 1 1 2
27.560 10.410 5.109 7.990 82.021 1 1 2
27.670 10.410 4.421 7.753 69.219 1 1 2
27.530 10.410 5.879 8.708 77.875 1 1 2
27.460 10.400 6.349 8.823 64.439 1 1 2
27.410 10.390 3.571 6.086 54.338 1 1 2
27.640 10.380 3.614 5.728 48.464 1 1 2
27.610 10.370 5.255 8.190 56.759 1 1 2
27.680 10.360 3.634 6.489 81.618 1 1 2
27.790 10.360 4.371 7.144 70.829 1 1 2
27.700 10.340 3.851 7.071 55.508 1 1 2
27.900 10.330 5.449 7.872 66.856 1 1 2
27.710 10.320 4.581 7.329 40.726 1 1 2
27.870 10.310 4.885 7.645 33.579 1 1 2
27.880 10.300 4.168 6.924 69.264 1 1 2
28.120 10.300 5.221 8.156 57.793 1 1 2
28.320 10.300 4.381 6.697 47.543 1 1 2
28.200 10.300 5.829 8.134 40.553 1 1 2
28.170 10.290 4.114 6.467 87.849 1 1 2
27.990 10.280 5.317 8.054 33.652 1 1 2
28.100 10.270 5.217 7.536 38.523 1 1 2
28.060 10.260 4.358 6.739 51.991 1 1 2
28.260 10.260 4.519 7.039 37.008 1 1 2
28.340 10.260 5.569 7.905 29.810 1 1 2
28.380 10.260 5.412 7.553 48.275 1 1 2
28.220 10.250 4.765 7.129 66.260 1 1 2
28.380 10.250 5.851 8.314 33.953 1 1 2
28.250 10.250 4.848 7.621 27.008 1 1 2
28.170 10.240 5.352 7.652 47.002 1 1 2
28.300 10.230 4.005 6.237 30.127 1 1 2
28.380 10.230 5.284 7.754 54.326 1 1 2
28.390 10.230 5.402 7.602 26.022 1 1 2
28.550 10.230 6.687 8.799 46.700 1 1 2
28.530 10.230 6.412 8.426 45.850 1 1 2
28.590 10.230 5.536 7.735 72.410 1 1 2
28.480 10.220 4.327 6.841 48.822 1 1 2
28.620 10.220 5.699 7.932 41.048 1 1 2
28.430 10.220 6.185 9.221 40.335 1 1 2
28.460 10.210 5.604 8.160 43.483 1 1 2
28.410 10.200 5.274 7.730 42.168 1 1 2
28.430 10.200 5.069 7.671 37.752 1 1 2
28.590 10.200 5.068 7.390 37.389 1 1 2
28.860 10.200 4.425 6.541 55.213 1 1 2
28.750 10.210 6.636 8.518 23.262 1 1 2
28.750 10.220 5.869 8.295 54.987 1 1 2
28.720 10.230 6.922 9.313 31.983 1 1 2
28.880 10.240 5.970 8.339 72.576 1 1 2
28.830 10.250 5.604 7.885 42.478 1 1 2
28.620 10.260 5.670 8.077 51.179 1 1 2
28.450 10.250 5.999 8.477 49.668 1 1 2
28.750 10.250 6.714 9.243 41.137 1 1 2
28.700 10.260 7.240 9.539 43.994 1 1 2
28.740 10.250 6.829 9.487 62.217 1 1 2
28.790 10.260 7.724 9.742 34.098 1 1 2
28.880 10.260 7.560 10.278 45.856 1 1 2
28.940 10.260 6.682 9.103 45.606 1 1 2
28.970 10.260 6.633 9.107 43.485 1 1 2
29.490 10.270 5.771 8.221 55.913 1 1 2
29.360 10.270 7.689 9.717 46.325 1 1 2
29.550 10.270 6.783 9.047 40.833 1 1 2
29.400 10.280 7.601 10.022 43.364 1 1 2
29.240 10.290 5.791 8.497 46.823 1 1 2
29.580 10.300 5.502 7.976 26.759 1 1 2
29.600 10.310 6.522 9.153 45.297 1 1 2
29.610 10.330 7.676 10.234 43.574 1 1 2
30.100 10.340 9.012 11.622 43.771 1 1 2
30.660 10.370 9.897 12.838 76.741 1 1 2
29.600 10.400 9.877 12.647 37.741 1 1 2
29.710 10.410 8.827 11.948 42.246 1 1 2
29.730 10.430 9.154 11.857 64.435 1 1 2
30.300 10.450 8.591 11.376 37.206 1 1 2
30.020 10.490 8.357 11.486 74.140 1 1 2
29.850 10.510 8.975 11.778 29.137 1 1 2
29.620 10.520 7.882 10.643 33.961 1 1 2
30.350 10.550 11.066 13.885 52.358 1 1 2
29.890 10.580 8.490 11.096 33.664 1 1 2
29.890 10.590 11.494 14.018 79.763 1 1 2
30.460 10.620 10.816 13.360 44.879 1 1 2
30.580 10.660 12.467 15.098 51.211 1 1 2
30.310 10.710 11.012 14.016 53.169 1 1 2
30.050 10.730 10.966 13.748 46.362 1 1 2
29.400 10.770 9.564 12.668 29.320 1 1 2
29.170 10.780 9.527 12.212 67.253 1 1 2
28.960 10.790 8.905 11.829 58.956 1 1 2
29.270 10.810 10.778 13.294 58.539 1 1 2
29.240 10.820 11.852 14.531 50.884 1 1 2
29.040 10.830 9.768 12.415 51.499 1 1 2
28.920 10.850 8.395 10.745 60.159 1 1 2
28.730 10.860 10.901 13.554 53.539 1 1 2
28.770 10.860 8.573 10.900 41.950 1 1 2
28.740 10.870 10.067 12.635 60.498 1 1 2
28.680 10.880 9.755 11.594 42.632 1 1 2
28.800 10.880 9.661 11.743 33.649 1 1 2
28.720 10.890 10.460 12.756 55.876 1 1 2
28.560 10.910 9.028 11.434 61.376 1 1 2
28.520 10.920 10.323 12.456 66.870 1 1 2
28.550 10.930 9.445 11.618 27.019 1 1 2
28.720 10.940 11.495 13.817 44.451 1 1 2
28.760 10.970 9.406 11.737 55.295 1 1 2
28.610 10.980 11.092 13.202 51.441 1 1 2
28.760 11.000 10.232 12.780 54.850 1 1 2
28.620 11.030 11.011 13.304 52.442 1 1 2
28.640 11.050 10.085 12.627 61.782 1 1 2
28.490 11.070 9.573 11.848 53.399 1 1 2
28.530 11.080 12.010 14.416 70.100 1 1 1
28.620 11.100 11.841 14.058 52.777 1 1 1
28.440 11.110 10.571 12.972 52.900 1 1 1
28.650 11.120 11.517 13.853 52.004 1 1 1
28.670 11.150 13.193 16.063 46.638 1 1 1
28.520 11.170 12.196 14.496 39.793 1 1 1
29.180 11.200 16.234 19.455 51.982 1 1 1
28.270 11.220 10.979 13.230 39.392 1 1 1
28.160 11.240 11.902 14.028 51.084 1 1 1
28.220 11.260 9.990 12.135 32.160 1 1 1
28.140 11.270 10.980 12.844 56.033 1 1 1
28.170 11.290 9.249 11.591 58.967 1 1 1
28.240 11.320 10.421 12.934 43.200 1 1 1
28.230 11.330 10.529 12.601 69.065 1 1 1
28.170 11.360 12.803 14.985 47.261 1 1 1
28.120 11.380 11.024 13.078 28.605 1 1 1
28.070 11.400 12.263 14.016 47.669 1 1 1
27.860 11.410 8.331 10.854 35.027 1 1 1
27.920 11.420 9.993 11.787 64.979 1 1 1
27.910 11.440 10.538 12.539 23.308 1 1 1
27.830 11.460 11.731 13.860 40.458 1 1 1
27.760 11.480 9.857 12.155 44.064 1 1 1
27.730 11.500 9.687 11.461 40.074 1 1 1
27.530 11.520 12.262 14.371 39.670 1 1 1
27.580 11.540 8.987 11.202 37.546 1 1 1
27.630 11.550 10.003 11.895 38.883 1 1 1
27.510 11.560 12.179 14.257 44.898 1 1 1
27.300 11.580 10.417 12.882 51.404 1 1 1
27.310 11.580 7.618 9.460 33.811 1 1 1
27.430 11.590 7.475 9.437 36.427 1 1 1
27.400 11.600 10.182 12.369 35.195 1 1 1
27.450 11.620 6.472 8.455 23.517 1 1 1
27.520 11.630 9.302 11.420 36.888 1 1 1
27.520 11.630 9.170 11.063 29.612 1 1 1
27.600 11.640 6.932 8.604 17.806 1 1 1
27.760 11.670 10.774 13.273 38.516 1 1 1
27.400 11.670 10.214 12.085 29.747 1 1 1
27.530 11.690 7.264 9.458 42.577 1 1 1
27.470 11.700 7.529 9.726 24.931 1 1 1
27.460 11.710 8.830 10.909 27.302 1 1 1
27.470 11.720 7.986 10.153 30.838 1 1 1
27.510 11.730 7.785 9.335 27.771 1 1 1
27.730 11.750 10.113 12.428 29.909 1 1 1
27.500 11.760 9.910 11.960 32.147 1 1 1
27.510 11.770 9.007 10.854 31.400 1 1 1
27.460 11.780 8.416 10.408 28.474 1 1 1
27.480 11.790 10.717 13.095 36.201 1 1 1
27.420 11.800 7.670 9.766 28.083 1 1 1
27.360 11.800 8.157 10.012 36.897 1 1 1
27.340 11.790 5.235 7.329 20.191 1 1 1
27.380 11.800 9.122 11.528 44.599 1 1 1
27.450 11.800 8.486 10.562 25.404 1 1 1
27.460 11.800 10.074 12.212 42.943 1 1 1
27.420 11.810 9.105 11.075 23.368 1 1 1
27.550 11.810 8.026 9.518 25.340 1 1 1
27.510 11.800 11.705 13.613 23.886 1 1 1
27.430 11.810 9.843 11.825 38.200 1 1 1
27.360 11.810 7.757 9.604 43.563 1 1 1
27.470 11.800 7.867 10.467 35.600 1 1 1
27.630 11.800 6.695 8.714 51.717 1 1 1
27.670 11.800 9.860 12.092 23.244 1 1 1
27.560 11.800 9.362 11.221 34.451 1 1 1
27.640 11.790 8.085 10.383 154.080 1 1 1
27.740 11.780 8.188 10.727 50.085 1 1 1
27.670 11.770 8.181 10.355 30.353 1 1 1
27.730 11.780 7.936 10.386 56.121 1 1 1
27.710 11.770 9.217 11.415 30.781 1 1 1
27.790 11.760 7.204 9.219 53.001 1 1 1
27.820 11.760 7.902 10.458 35.547 1 1 1
27.910 11.750 8.945 11.290 56.158 1 1 1
27.810 11.730 5.646 7.801 35.917 1 1 1
27.820 11.720 7.315 9.506 51.488 1 1 1
27.790 11.710 7.091 9.034 53.947 1 1 1
27.780 11.690 7.590 9.730 46.597 1 1 1
27.820 11.690 6.687 8.914 20.579 1 1 1
27.880 11.680 7.549 10.263 58.394 1 1 1
27.920 11.670 8.493 10.560 22.045 1 1 1
27.960 11.660 7.927 10.176 37.009 1 1 1
28.070 11.650 9.115 11.291 30.446 1 1 1
28.060 11.650 8.067 9.973 27.606 1 1 1
28.000 11.640 7.735 10.130 68.248 1 1 1
28.190 11.620 6.448 8.401 34.718 1 1 1
28.390 11.620 8.009 10.064 36.934 1 1 1
28.210 11.630 6.896 8.821 31.141 1 1 1
28.110 11.620 7.020 9.165 46.339 1 1 1
28.240 11.610 6.640 9.067 57.491 1 1 1
28.210 11.610 9.326 11.487 48.549 1 1 1
28.550 11.610 10.004 12.071 38.674 1 1 1
28.560 11.620 9.463 11.870 45.546 1 1 1
28.390 11.630 10.922 13.041 29.921 1 1 1
28.500 11.640 9.025 11.481 31.739 1 1 1
28.570 11.650 9.349 11.703 30.828 1 1 1
28.570 11.660 10.148 12.653 34.181 1 1 1
28.470 11.670 8.926 11.011 41.433 1 1 1
28.610 11.670 8.806 11.227 27.257 1 1 1
28.540 11.680 9.007 11.503 47.019 1 1 1
28.590 11.680 10.224 12.292 33.499 1 1 1
28.760 11.690 10.396 12.595 40.267 1 1 1
28.370 11.690 7.300 9.816 36.353 1 1 1
28.260 11.700 8.722 11.025 50.775 1 1 1
28.230 11.710 7.316 9.284 41.780 1 1 1
28.100 11.710 9.260 11.571 36.858 1 1 1
28.140 11.710 8.293 10.517 33.940 1 1 1
28.000 11.710 9.471 11.401 27.517 1 1 1
27.880 11.710 8.623 10.924 36.799 1 1 1
28.050 11.700 4.886 7.200 43.641 1 1 1
28.060 11.690 6.769 8.968 52.319 1 1 1
28.230 11.690 10.068 12.111 40.185 1 1 1
28.120 11.690 8.943 11.071 26.328 1 1 1
28.090 11.680 8.973 11.294 41.765 1 1 1
28.030 11.680 9.943 11.773 43.063 1 1 1
28.140 11.670 9.000 11.352 32.840 1 1 1
28.040 11.670 8.198 10.404 29.679 1 1 1
28.050 11.660 8.452 10.454 35.576 1 1 1
28.210 11.650 8.127 10.231 49.494 1 1 1
28.170 11.630 7.913 10.531 54.835 1 1 1
28.140 11.630 8.124 10.453 28.432 1 1 1
28.120 11.620 8.412 10.472 20.898 1 1 1
28.120 11.610 7.531 9.578 33.706 1 1 1
28.280 11.600 8.566 10.349 20.216 1 1 1
28.100 11.590 5.574 7.554 17.532 1 1 1
28.200 11.580 7.276 9.512 37.462 1 1 1
28.280 11.570 7.736 9.988 31.772 1 1 1
28.300 11.560 10.508 12.602 50.150 1 1 1
28.360 11.550 8.236 10.381 33.740 1 1 1
28.480 11.540 6.778 8.883 23.776 1 1 1
28.640 11.540 10.345 12.644 29.886 1 1 1
28.500 11.530 10.364 12.378 53.388 1 1 1
28.740 11.520 9.665 11.922 45.934 1 1 1
28.660 11.510 9.731 11.750 46.112 1 1 1
28.640 11.510 10.170 12.458 32.494 1 1 1
28.760 11.500 11.199 13.448 57.858 1 1 1
28.700 11.490 10.085 12.120 62.182 1 1 1
28.760 11.470 10.605 12.671 37.540 1 1 1
28.610 11.460 6.275 8.268 43.279 1 1 1
28.650 11.440 10.010 11.956 35.416 1 1 1
28.650 11.430 11.129 13.207 34.004 1 1 1
28.820 11.420 9.251 11.343 82.238 1 1 1
28.810 11.410 10.727 12.785 33.802 1 1 1
28.710 11.410 10.389 12.596 61.557 1 1 1
28.780 11.400 11.158 13.519 40.488 1 1 1
28.550 11.390 10.960 13.163 42.604 1 1 1
28.570 11.390 8.113 10.522 44.886 1 1 1
28.660 11.360 8.529 10.743 32.849 1 1 1
28.870 11.360 6.565 8.697 50.937 1 1 1
28.910 11.360 11.538 13.775 79.712 1 1 1
28.780 11.360 9.657 12.351 51.294 1 1 1
28.660 11.340 8.943 11.551 33.158 1 1 1
28.820 11.340 8.745 11.158 48.285 1 1 1
28.680 11.330 10.961 13.771 35.236 1 1 1
28.630 11.340 11.340 13.529 44.082 1 1 1
28.450 11.330 9.740 12.278 40.053 1 1 1
28.510 11.310 8.685 11.096 76.433 1 1 1
28.510 11.310 7.385 9.783 145.241 1 1 1
28.670 11.300 10.350 12.437 40.036 1 1 1
28.670 11.300 10.113 12.226 40.002 1 1 1
28.570 11.290 11.554 13.849 43.755 1 1 1
28.620 11.280 10.727 12.886 34.352 1 1 1
28.520 11.270 7.692 9.916 51.684 1 1 1
28.680 11.260 11.192 13.543 102.667 1 1 1
28.630 11.250 10.581 12.488 28.716 1 1 1
28.770 11.240 10.205 12.341 28.886 1 1 1
28.950 11.230 13.372 15.438 46.544 1 1 1
29.040 11.220 11.345 13.589 37.761 1 1 1
29.000 11.230 11.628 13.882 36.963 1 1 1
29.120 11.230 12.939 15.003 37.542 1 1 1
29.010 11.230 11.488 14.012 42.636 1 1 1
29.270 11.230 11.037 13.631 27.718 1 1 1
29.210 11.240 12.708 15.021 50.077 1 1 1
29.010 11.230 9.992 12.110 45.209 1 1 1
29.280 11.230 13.056 14.882 56.997 1 1 1
29.240 11.230 12.295 14.199 36.212 1 1 1
29.270 11.230 11.808 13.904 54.413 1 1 1
29.170 11.250 12.423 14.502 56.377 1 1 1
29.300 11.240 11.441 13.918 52.408 1 1 1
29.350 11.250 12.847 15.056 40.939 1 1 1
29.360 11.260 10.991 13.351 58.572 1 1 1
29.350 11.270 11.823 13.744 45.222 1 1 1
29.240 11.270 13.990 16.378 41.717 1 1 1
29.100 11.260 10.763 13.314 28.838 1 1 1
29.240 11.270 11.477 13.798 27.731 1 0 1
29.090 11.260 12.411 14.525 71.420 1 0 1
29.230 11.270 9.865 12.125 40.144 1 0 1
29.190 11.260 12.367 14.753 61.873 1 0 1
29.080 11.260 11.217 13.735 39.313 1 0 1
29.020 11.250 9.317 11.660 43.232 1 0 1
29.020 11.250 10.338 12.532 54.316 1 0 1
29.220 11.240 11.283 13.720 34.931 1 0 1
29.190 11.240 8.771 11.264 56.616 1 0 1
29.330 11.240 10.508 12.935 24.458 1 0 1
29.310 11.240 9.882 12.114 29.923 1 0 1
29.630 11.250 12.449 14.674 57.195 1 0 1
29.470 11.260 11.452 13.633 47.556 1 0 1
29.340 11.280 14.406 17.110 49.069 1 0 1
29.390 11.290 11.782 14.291 64.227 1 0 1
29.470 11.310 14.873 17.907 48.242 1 0 1
29.350 11.320 13.436 15.599 31.164 1 0 1
29.330 11.330 11.955 14.075 50.055 1 0 1
29.340 11.340 13.953 16.614 55.915 1 0 1
29.270 11.360 12.281 15.185 39.824 1 0 1
29.100 11.380 11.995 14.144 49.143 1 0 1
28.990 11.390 11.843 14.407 62.099 1 0 1
29.050 11.420 12.919 15.466 46.616 1 0 1
28.900 11.430 13.326 15.588 84.495 1 0 1
28.870 11.440 12.857 14.957 41.650 1 0 1
28.830 11.450 12.201 14.718 43.726 1 0 1
28.850 11.460 13.072 15.334 49.101 1 0 1
28.750 11.480 11.985 14.180 34.751 1 0 1
28.730 11.480 12.916 15.395 38.777 1 0 1
28.800 11.490 13.500 16.080 47.945 1 0 1
28.680 11.500 12.427 14.549 42.648 1 0 1
28.670 11.510 11.150 13.391 32.043 1 0 1
28.610 11.510 12.993 15.404 49.120 1 0 1
28.590 11.530 12.307 14.342 52.847 1 0 1
28.560 11.530 11.420 13.457 36.127 1 0 1
28.480 11.540 12.659 15.564 43.713 1 0 1
28.510 11.550 12.416 14.817 28.370 1 0 1
28.700 11.560 11.257 13.461 54.411 1 0 1
28.660 11.580 12.196 14.771 45.453 1 0 1
28.490 11.600 12.256 14.236 54.187 1 0 1
28.590 11.610 13.604 15.679 41.994 1 0 1
28.530 11.620 13.182 15.501 33.596 1 0 1
28.680 11.630 12.805 15.244 43.304 1 0 1
28.590 11.640 13.126 15.244 47.142 1 0 1
28.500 11.660 15.112 17.867 42.180 1 0 1
28.390 11.660 11.203 13.497 37.731 1 0 1
28.510 11.670 10.986 13.361 44.030 1 0 1
28.560 11.680 11.447 13.857 44.752 1 0 1
28.660 11.690 15.026 17.074 31.827 1 0 1
28.470 11.690 14.165 16.905 50.187 1 0 1
