68.13 16.1 58.349 61.905 76.649 0 1 2 1
68.15 16.12 57.962 60.974 82.831 0 1 2 1
68.19 16.13 58.948 62.786 82.584 0 1 2 1
68.2 16.14 64.453 67.826 79.436 0 1 2 1
67.78 16.16 62.603 66.015 91.947 0 1 2 1
67.77 16.17 62.672 66.362 83.859 0 1 2 1
67.7 16.18 62.532 65.659 109.301 0 1 2 1
67.61 16.2 63.541 66.989 89.253 0 1 2 1
67.5 16.21 65.424 69.186 81.298 0 1 2 1
67.52 16.21 65.292 69.068 87.354 0 1 2 1
67.44 16.23 69.661 73.195 112.842 0 1 2 1
67.37 16.24 61.927 65.389 80.909 0 1 2 1
67.34 16.25 61.239 64.727 83.148 0 1 2 1
67.31 16.27 53.399 56.311 80.906 0 1 2 1
67.22 16.29 47.698 50.17 65.105 0 1 2 1
67.17 16.29 47.884 50.835 57.732 0 1 2 1
67.32 16.29 48.341 51.818 62.893 0 1 2 1
66.42 16.29 43.171 45.976 53.252 0 1 2 1
66.91 16.28 44.838 47.279 55.412 0 1 2 1
67.19 16.29 48.771 51.876 60.64 0 1 2 1
67.42 16.29 49.808 52.843 77.635 0 1 2 1
67.51 16.3 52.923 55.976 79.332 0 1 2 1
67.28 16.31 49.158 51.982 68.495 0 1 2 1
67.35 16.31 46.208 49.303 64.969 0 1 2 1
67.57 16.33 49.255 52.476 68.929 0 1 2 1
67.58 16.34 48.731 51.989 78.818 0 1 2 1
67.46 16.34 47.573 50.428 60.849 0 1 2 1
66.84 16.34 42.216 44.706 52.712 0 1 2 1
66.56 16.34 40.084 42.61 58.151 0 1 2 1
67.37 16.34 35.093 37.727 53.275 0 1 2 1
67.22 16.34 42.713 45.049 61.376 0 1 2 1
67.88 16.36 41.776 44.784 49.901 0 1 2 1
67.75 16.37 43.309 45.94 56.83 0 1 2 1
67.7 16.38 42.188 44.428 54.124 0 1 2 1
67.6 16.38 41.493 44.021 54.698 0 1 2 1
67.52 16.41 42.096 44.632 59.794 0 1 2 1
67.34 16.42 40.071 42.611 52.215 0 1 2 1
66.91 16.42 42.392 44.982 54.284 0 1 2 1
66.94 16.42 39.686 42.277 50.699 0 1 2 1
66.9 16.43 41.118 43.485 52.315 0 1 2 1
67.17 16.42 40.943 43.64 54.458 0 1 2 1
67.3 16.43 39.846 42.201 56.967 0 1 2 1
66.83 16.43 41.242 43.504 58.567 0 1 2 1
67.47 16.44 42.691 45.051 55.903 0 1 2 1
67.3 16.44 41.785 44.684 53.395 0 1 2 1
66.91 16.44 41.294 43.67 55.813 0 1 2 1
66.65 16.43 42.112 44.437 52.665 0 1 2 1
66.75 16.44 43.039 45.889 52.78 0 1 2 1
66.7 16.43 41.584 44.034 57.503 0 1 2 1
66.83 16.43 38.596 41.149 49.791 0 1 2 1
67.22 16.42 41.045 43.778 66.178 0 1 2 1
66.93 16.42 41.604 44.472 54.249 0 1 2 1
67 16.4 40.303 42.756 62.457 0 1 2 1
67.13 16.4 38.022 40.291 48.507 0 1 2 1
67.56 16.39 42.422 45.078 55.262 0 1 2 1
67.44 16.38 41.434 44.252 54.168 0 1 2 1
67.45 16.39 40.724 43.433 53.988 0 1 2 1
67.5 16.38 42.404 45.137 52.418 0 1 2 1
67.38 16.38 39.917 42.687 72.719 0 1 2 1
67.87 16.38 43.852 46.644 54.137 0 1 2 1
67.93 16.38 44.447 47.032 64.454 0 1 2 1
67.62 16.39 42.28 45.036 72.453 0 1 2 1
67.51 16.39 40.448 42.865 56.046 0 1 2 1
67.65 16.39 40.181 43.029 58.697 0 1 2 1
68 16.4 45.784 48.374 67.827 0 1 2 1
67.88 16.41 45.778 48.277 65.927 0 1 2 1
68 16.42 48.126 51.156 69.061 0 1 2 1
67.65 16.43 44.766 47.355 61.397 0 1 2 1
67.4 16.44 44.386 46.86 57.992 0 1 2 1
67.4 16.44 45.412 48.179 66.755 0 1 2 1
67.55 16.43 43.6 45.846 60.266 0 1 2 1
68.07 16.45 52.475 55.269 75.701 0 1 2 1
68.01 16.46 50.625 53.142 70.334 0 1 2 1
67.89 16.47 51.116 53.835 79.541 0 1 2 1
67.93 16.48 57.666 61.059 77.029 0 1 2 1
68.18 16.48 61.039 64.578 77.142 0 1 1 1
68.25 16.5 61.496 65.087 100.951 0 1 1 1
68.32 16.51 62.961 66.241 101.663 0 1 1 1
68.38 16.52 68.76 72.569 97.401 0 1 1 1
68.33 16.53 67.553 71.669 88.895 0 1 1 1
68.33 16.54 70.727 74.662 94.787 0 1 1 1
68.29 16.55 72.19 76.558 95.463 0 1 1 1
68.28 16.57 64.885 68.804 95.5 0 1 1 1
68.22 16.6 64.003 67.749 87.211 0 1 1 1
68.21 16.61 62.407 65.852 98.797 0 1 1 1
68.09 16.63 63.879 67.552 87.206 0 1 1 1
68.1 16.65 60.59 64.575 83.399 0 1 1 1
68 16.67 55.592 59.259 85.88 0 1 1 1
68.06 16.68 58.318 62.439 81.465 0 1 1 1
68.01 16.69 58.133 61.66 88.765 0 1 1 1
67.92 16.71 58.207 61.44 82.919 0 1 1 1
67.93 16.73 55.843 59.163 81.892 0 1 1 1
67.82 16.74 57.559 61.024 88.238 0 1 1 1
67.64 16.77 53.841 57.309 90.513 0 1 1 1
67.55 16.78 52.17 55.4 69.902 0 1 1 1
67.51 16.79 58.205 61.815 81.741 0 1 1 1
67.41 16.81 55.165 58.856 80.498 0 1 1 1
67.33 16.83 51.358 54.83 76.151 0 1 1 1
67.31 16.85 52.681 56.243 81.225 0 1 1 1
67.19 16.86 53.112 57.138 83.644 0 1 1 1
67.28 16.88 50.527 54.052 82.487 0 1 1 1
67.29 16.89 52.73 56.602 89.895 0 1 1 1
67.17 16.91 53.931 57.702 101.017 0 1 1 1
67.12 16.92 56.507 60.807 96.574 0 1 1 1
67.13 16.93 56.32 59.94 108.04 0 1 1 1
67.21 16.95 58.096 61.973 104.073 0 1 1 1
67.17 16.97 60.837 64.609 118.754 0 1 1 1
66.98 16.98 58.584 62.039 98.655 0 1 1 1
66.93 17 55.746 59.342 95.137 0 1 1 1
66.68 17.02 53.376 56.786 75.358 0 1 1 1
66.64 17.04 54.929 58.278 94.102 0 1 1 1
66.47 17.06 55.563 59.394 80.403 0 1 1 1
66.37 17.08 57.694 61.972 105.169 0 1 1 1
65.97 17.09 51.332 54.962 90.309 0 1 1 1
66.15 17.1 49.508 52.631 83.093 0 1 1 1
65.67 17.11 49.71 52.687 63.675 0 1 1 1
65.42 17.11 45.874 48.62 66.181 0 1 1 1
65.46 17.11 43.162 46.006 57.812 0 1 1 1
65.51 17.11 47.122 49.927 73 0 1 1 1
65.46 17.11 46.117 48.853 73.017 0 1 1 1
65.37 17.1 46.95 49.718 62.711 0 1 1 1
65.41 17.1 44.088 46.942 71.326 0 1 1 1
65.53 17.09 47.422 49.916 77.406 0 1 1 1
65.64 17.1 47.554 50.348 61.614 0 1 1 1
65.55 17.1 47.523 50.424 70.606 0 1 1 1
65.5 17.1 47.308 49.917 61.011 0 1 1 1
65.58 17.1 49.041 51.92 60.109 0 1 1 1
65.57 17.11 44.909 47.734 62.484 0 1 1 1
65.61 17.11 45.829 48.533 56.65 0 1 1 1
65.58 17.11 46.975 49.834 69.553 0 1 1 1
65.52 17.11 47.443 50.691 65.239 0 1 1 1
65.53 17.11 47.55 51.536 86.539 0 1 1 1
65.57 17.11 47.719 51.703 74.339 0 1 1 1
65.56 17.1 47.712 50.456 72.402 0 1 1 1
65.69 17.12 48.559 51.409 68.135 0 1 1 1
65.55 17.13 46.952 49.816 62.514 0 1 1 1
65.52 17.13 48 51.271 72.326 0 1 1 1
65.58 17.13 47.661 50.641 62.494 0 1 1 1
65.46 17.13 47.877 50.923 72.752 0 1 1 1
65.53 17.14 47.33 50.281 71.923 0 1 1 1
65.29 17.14 48.426 50.951 58.283 0 1 1 1
65.36 17.15 50.097 53.051 64.786 0 1 1 1
65.28 17.14 49.486 52.396 71.59 0 1 1 1
65.32 17.15 48.59 51.425 74.307 0 1 1 1
65.39 17.16 47.051 49.84 74.871 0 1 1 1
65.48 17.16 50.022 53.094 71.392 0 1 1 1
65.57 17.16 50.596 53.861 72.699 0 1 1 1
65.45 17.17 50.15 52.948 72.211 0 1 1 1
65.39 17.17 49.939 52.86 80.86 0 1 1 1
65.3 17.18 49.478 52.542 78.344 0 1 1 1
65.47 17.17 48.978 51.877 69.031 0 1 1 1
65.65 17.19 47.379 50.198 68.069 0 1 1 1
65.49 17.19 50.456 53.575 88.777 0 1 1 1
65.53 17.2 50.88 54.045 75.108 0 1 1 1
65.46 17.21 50.106 53.195 65.054 0 1 1 1
65.46 17.23 50.936 53.43 75.659 0 1 1 1
65.37 17.24 48.617 51.498 73.586 0 1 1 1
65.43 17.26 51.039 54.166 68.208 0 1 1 1
65.52 17.28 52.355 55.675 78.609 0 1 1 1
65.35 17.3 51.335 54.504 96.752 0 1 1 1
65.63 17.31 50.946 54.441 77.386 0 1 1 1
65.66 17.34 52.338 56.478 80.909 0 1 1 1
65.34 17.36 55.31 59.069 84.969 0 1 1 1
65.35 17.38 52.285 56.014 71.967 0 1 1 1
65.23 17.4 52.186 55.602 76.244 0 1 1 1
65.08 17.42 51.116 54.792 76.771 0 1 1 1
65.06 17.44 50.658 54.103 66.67 0 1 1 1
65.03 17.45 51.734 55.564 74.916 0 1 1 1
65.03 17.47 51.734 55.395 75.646 0 1 1 1
65.08 17.49 48.654 52.469 79.572 0 1 1 1
65.22 17.51 50.332 53.973 85.424 0 1 1 1
65.25 17.53 52.874 56.835 84.553 0 1 1 1
65.32 17.55 53.232 57.247 86.69 0 1 1 1
65 17.59 54.676 59.765 92.119 0 1 1 1
64.79 17.61 54.388 58.965 89.261 0 1 1 1
64.72 17.63 53.981 58.176 82.107 0 1 1 1
64.9 17.64 53.223 57.569 85.733 0 1 1 1
64.97 17.66 53.823 59.019 99.823 0 1 1 1
64.94 17.69 56.205 60.599 100.622 0 1 1 1
64.83 17.71 56.696 62.551 106.58 0 1 1 1
64.69 17.73 58.552 63.331 107.763 0 1 1 1
64.6 17.75 57.8 62.951 120.451 0 1 1 1
64.43 17.77 56.932 61.704 107.968 0 1 1 1
64.3 17.78 50.838 54.554 80.801 0 1 1 1
64.35 17.81 53.186 57.666 95.933 0 1 1 1
64.18 17.83 54.068 57.978 88.587 0 1 1 1
64.12 17.84 48.697 52.931 89.983 0 1 1 1
64.06 17.85 54.452 58.975 105.735 0 1 1 1
64.02 17.88 51.869 55.891 99.06 0 1 1 1
63.84 17.9 53.316 57.332 99.41 0 1 1 1
63.66 17.92 47.337 51.317 79.945 0 1 1 1
63.36 17.94 44.4 48.404 88.48 0 1 1 1
63.38 17.96 45.88 49.486 81.75 0 1 1 1
63.29 17.97 48.058 51.78 86.433 0 1 1 1
63.14 17.99 45.357 48.913 67.059 0 1 1 1
62.86 18.01 42.489 45.971 69.896 0 1 1 1
62.45 18.02 42.364 45.484 65.702 0 1 1 1
62.53 18.02 42.129 45.656 63.288 0 1 1 1
62.59 18.03 45.095 48.695 64.451 0 1 1 1
62.44 18.04 43.611 47.004 70.831 0 1 1 1
62.43 18.05 42.897 46.043 82.029 0 1 1 1
62.41 18.05 42.152 45.566 69.665 0 1 1 1
62.44 18.06 40.639 44.07 65.539 0 1 1 1
62.49 18.07 42.794 46.114 64.887 0 1 1 1
62.47 18.09 40.315 43.44 69.158 0 1 1 1
62.43 18.09 43.036 46.126 87.077 0 1 1 1
62.47 18.09 38.444 42.344 68.912 0 1 1 1
62.49 18.1 41.089 44.512 69.962 0 1 1 1
62.43 18.11 40.074 43.346 89.037 0 1 1 1
62.41 18.12 40.333 43.837 63.84 0 1 1 1
62.57 18.13 39.247 42.576 80.802 0 1 1 1
62.47 18.13 39.669 43.015 71.745 0 1 1 1
62.52 18.13 41.817 45.63 70.141 0 1 1 1
62.56 18.14 41.866 45.286 58.383 0 1 1 1
62.91 18.14 41.27 45.071 84.662 0 1 1 1
62.67 18.16 41.053 44.862 94.464 0 1 1 1
62.94 18.16 39.701 43.252 71.312 0 1 1 1
62.91 18.16 39.909 43.299 73.159 0 1 1 1
62.87 18.17 40.456 43.979 73.344 0 1 1 1
62.65 18.18 41.77 45.535 70.163 0 1 1 1
62.77 18.18 41.109 44.836 90.075 0 1 1 1
62.91 18.18 41.5 44.995 71.862 0 1 1 1
62.8 18.18 41.27 45.087 71.651 0 1 1 1
62.81 18.18 42.125 45.962 66.028 0 1 1 1
62.8 18.19 37.816 41.853 65.808 0 1 1 1
63.23 18.19 39.853 42.863 58.725 0 1 1 1
63.29 18.2 39.659 43.576 67.636 0 1 1 1
63.21 18.21 41.815 45.703 74.085 0 1 1 1
63.14 18.23 39.317 42.815 70.329 0 1 1 1
63.16 18.24 40.749 44.345 74.352 0 1 1 1
63.21 18.24 39.656 43.197 60.621 0 1 1 1
63.25 18.24 44.446 47.636 67.489 0 1 1 1
63.25 18.26 41.835 45.447 61.711 0 1 1 1
63.4 18.27 40.181 43.388 64.626 0 1 1 1
63.58 18.28 42.156 45.621 78.366 0 1 1 1
63.58 18.29 41.811 45.178 72.709 0 1 1 1
63.68 18.3 43.627 47.375 77.478 0 1 1 1
63.8 18.32 43.461 46.798 69.847 0 1 1 1
63.74 18.34 43.737 47.28 80.669 0 1 1 1
63.87 18.35 45.743 49.593 76.699 0 1 1 1
63.61 18.37 44.251 47.885 67.65 0 1 1 1
63.65 18.38 47.428 51.226 75.81 0 1 1 1
63.65 18.41 46.571 50.433 74.168 0 1 1 1
63.6 18.41 46.297 50.096 67.395 0 1 1 1
63.51 18.44 46.197 49.465 95.142 0 1 1 1
63.53 18.44 46.471 50.474 82.914 0 1 1 1
63.55 18.46 44.999 48.999 74.143 0 1 1 1
63.42 18.47 45.556 49.393 76.839 0 1 1 1
63.35 18.48 43.282 46.507 75.001 0 1 1 1
63.45 18.49 45.493 49.534 77.484 0 1 1 1
63.43 18.49 46.149 50.318 66.927 0 1 1 1
63.64 18.51 45.739 49.335 93.93 0 1 1 1
63.58 18.51 46.083 49.804 75.988 0 1 1 1
63.51 18.52 48.145 52.429 76.902 0 1 1 1
63.52 18.53 46.821 50.615 70.226 0 1 1 1
63.61 18.53 45.099 49.214 85.125 0 0 1 0
63.65 18.54 42.385 46.444 87.607 0 0 1 0
63.7 18.54 46.778 50.643 83.903 0 0 1 0
63.63 18.55 44.931 49.409 80.07 0 0 1 0
63.66 18.57 47.379 51.283 72.57 0 0 1 0
63.68 18.56 45.517 49.692 95.167 0 0 1 0
63.56 18.58 46.84 50.363 73.256 0 0 1 0
63.51 18.59 46.713 51 74.577 0 0 1 0
63.39 18.58 45.735 50.479 87.396 0 0 1 0
63.35 18.58 44.993 48.846 65.942 0 0 1 0
63.36 18.59 47.111 51.759 69.112 0 0 1 0
63.25 18.59 49.569 53.547 72.117 0 0 1 0
63.18 18.59 47.378 51.254 85.432 0 0 1 0
63.19 18.6 47.887 52.248 86.737 0 0 1 0
63.12 18.6 48.969 52.905 106.295 0 0 1 0
63.14 18.59 47.103 51.472 77.177 0 0 1 0
63.09 18.6 48.579 52.407 75.651 0 0 1 0
62.95 18.59 47.072 51.095 83.22 0 0 1 0
62.97 18.59 48.876 52.552 78.688 0 0 1 0
63.03 18.59 45.176 49.414 92.61 0 0 1 0
62.89 18.58 43.482 47.879 106.104 0 0 1 0
62.83 18.57 47.09 51.861 92.006 0 0 1 0
62.87 18.56 47.107 51.512 87.963 0 0 1 0
62.88 18.56 48.226 52.723 94.843 0 0 1 0
62.9 18.54 41.271 45.902 70.903 0 0 1 0
62.87 18.54 47.596 51.99 94.318 0 0 1 0
62.81 18.55 44.485 49.119 81.824 0 0 1 0
62.73 18.54 42.253 46.894 77.314 0 0 1 0
62.66 18.54 43.807 48.17 105.857 0 0 1 0
62.77 18.53 43.197 47.534 90.819 0 0 1 0
62.69 18.53 42.055 46.451 83.325 0 0 1 0
62.66 18.52 43.82 47.707 71.279 0 0 1 0
62.68 18.52 40.465 45.185 104.431 0 0 1 0
62.52 18.54 41.093 45.778 79.332 0 0 1 0
62.58 18.52 42.393 46.651 100.128 0 0 1 0
62.57 18.55 41.152 45.465 92.424 0 0 1 0
62.44 18.56 44.313 48.912 94.141 0 0 1 0
62.3 18.56 43.046 47.744 77.879 0 0 1 0
62.45 18.57 42.707 47.638 91.51 0 0 1 0
62.44 18.58 41.569 46.42 106.458 0 0 1 0
62.37 18.6 43.043 47.969 94.803 0 0 1 0
62.36 18.62 42.7 47.059 102.463 0 0 1 0
62.2 18.62 43.728 48.852 93.998 0 0 1 0
62.16 18.64 44.015 49.401 87.35 0 0 1 0
62.07 18.65 44.101 48.506 80.054 0 0 1 0
61.87 18.67 43.909 49.003 108.179 0 0 1 0
61.82 18.69 43.112 48.064 76.048 0 0 1 0
61.39 18.69 41.873 46.297 75.04 0 0 1 0
61.32 18.7 43.959 48.712 96.275 0 0 1 0
61.32 18.71 44.561 49.863 86.558 0 0 1 0
61.23 18.71 44.093 48.943 102.194 0 0 1 0
61.13 18.72 43.981 48.453 93.453 0 0 1 0
61 18.71 44.775 49.184 100.169 0 0 1 0
60.95 18.72 41.263 45.788 77.916 0 0 1 0
60.87 18.73 44.256 49.01 93.865 0 0 1 0
60.94 18.73 46.506 51.252 97.612 0 0 1 0
60.72 18.73 47.143 52.446 95.027 0 0 1 0
60.63 18.73 44.746 50.276 91.03 0 0 1 0
60.48 18.73 46.508 51.811 99.511 0 0 1 0
60.65 18.71 45.566 50.656 87.859 0 0 1 0
60.63 18.71 46.586 52.05 97.586 0 0 1 0
60.48 18.71 44.559 49.786 95.545 0 0 1 0
60.7 18.69 46.093 51.165 93.764 0 0 1 0
60.63 18.7 44.2 49.628 101.725 0 0 1 0
61.06 18.7 48.223 53.495 92.66 0 0 1 0
61.09 18.7 49.16 54.046 98.148 0 0 1 0
61.18 18.7 47.961 52.787 106.76 0 0 1 0
61.6 18.71 47.774 52.848 78.526 0 0 1 0
61.41 18.72 49.611 54.505 91.669 0 0 1 0
61.46 18.72 47.985 53.479 96.539 0 0 1 0
61.68 18.73 48.918 53.686 84.947 0 0 1 0
61.47 18.73 49.331 53.888 92.715 0 0 1 0
61.18 18.74 48.895 54.035 99.162 0 0 1 0
61.4 18.75 45.943 51.016 95.899 0 0 1 0
61.51 18.76 45.669 50.551 94.469 0 0 1 0
61.41 18.77 47.217 52.632 103.624 0 0 1 0
61.27 18.78 46.021 51.31 103.275 0 0 1 0
60.98 18.77 48.684 53.758 107.407 0 0 1 0
61.22 18.78 47.146 52.699 129.958 0 0 1 0
61.17 18.8 46.979 51.845 96.34 0 0 1 0
61.04 18.8 45.276 50.761 110.44 0 0 1 0
60.97 18.82 44.473 50.068 104.663 0 0 1 0
60.88 18.83 44.597 50.058 130.024 0 0 1 0
60.85 18.85 44.027 49.279 112.374 0 0 1 0
60.64 18.87 43.972 50.034 100.502 0 0 1 0
60.6 18.88 42.316 48.354 100.081 0 0 1 0
60.54 18.9 44.189 50.733 144.195 0 0 1 0
60.51 18.91 45.35 51.677 138.192 0 0 1 0
60.38 18.92 44.027 50.317 100.199 0 0 1 0
60.44 18.94 46.024 52.633 144.559 0 0 1 0
60.3 18.95 44.28 50.881 123.752 0 0 1 0
60.23 18.98 43.052 49.983 201.261 0 0 1 0
60.1 18.99 44.488 50.384 138.401 0 0 1 0
59.94 18.99 41.651 47.411 143.013 0 0 1 0
59.83 19.01 44.107 49.823 156.178 0 0 1 0
59.66 19.03 43.758 49.307 137.075 0 0 1 0
59.59 19.04 41.269 46.493 95.424 0 0 1 0
59.5 19.06 42.564 48.004 103.603 0 0 1 0
59.41 19.07 42.731 47.727 112.366 0 0 1 0
59.28 19.09 44.397 48.378 98.648 0 0 1 0
59.31 19.12 43.045 47.723 99.773 0 0 1 0
59.1 19.14 42.019 46.415 82.51 0 0 1 0
58.95 19.14 42.41 46.271 77.008 0 0 1 0
59.07 19.15 42.089 45.727 100.926 0 0 1 0
59.08 19.17 41.73 45.526 67.774 0 0 1 0
58.93 19.18 39.597 43.509 87.748 0 0 1 0
58.83 19.2 39.923 43.763 77.457 0 0 1 0
58.73 19.22 40.688 44.466 74.358 0 0 1 0
58.71 19.24 40.518 44.071 93.023 0 0 1 0
58.62 19.25 40.44 44.405 88.697 0 0 1 0
58.47 19.27 39.137 43.08 67.687 0 0 1 0
58.35 19.29 38.385 42.033 79.888 0 0 1 0
58.27 19.3 39.893 43.609 69.995 0 0 1 0
58.23 19.32 39.102 43.163 79.936 0 0 1 0
58.14 19.33 40.91 44.23 61.541 0 0 1 0
58.08 19.34 38.838 42.981 65.346 0 0 1 0
57.97 19.36 40.382 44.872 71.021 0 0 1 0
57.9 19.38 39.625 43.659 82.16 0 0 1 0
57.67 19.4 39.14 42.564 60.397 0 0 1 0
57.58 19.41 38.176 42.446 84.426 0 0 1 0
57.51 19.43 40.284 44.464 77.997 0 0 1 0
57.41 19.44 39.52 43.246 92.762 0 0 1 0
57.35 19.45 40.144 43.986 90.76 0 0 1 0
57.29 19.47 41.184 45.192 97.786 0 0 1 0
57.28 19.49 40.964 44.954 78.929 0 0 1 0
57.17 19.51 39.958 43.693 71.766 0 0 1 0
57.06 19.53 41.14 44.884 59.445 0 0 1 0
56.98 19.55 38.437 42.284 67.232 0 0 1 0
56.72 19.56 36.913 40.919 87.488 0 0 1 0
56.48 19.58 37.599 41.662 65.303 0 0 1 0
56.43 19.61 39.812 43.702 101.387 0 0 1 0
56.36 19.61 41.174 44.951 78.232 0 0 1 0
56.42 19.63 40.254 44.211 78.51 0 0 1 0
56.27 19.64 40.016 44.058 100.252 0 0 1 0
56.14 19.65 40.891 45.369 79.009 0 0 1 0
55.96 19.67 40.907 44.99 78.779 0 0 1 0
56.21 19.69 42.643 47.254 92.554 0 0 1 0
55.89 19.71 40.105 44.361 94.824 0 0 1 0
55.64 19.72 41.168 45.113 79.972 0 0 1 0
55.64 19.74 41.253 44.935 86.48 0 0 1 0
